date,ticker,option_type,maturity,strike,settlement,tau,S0,S_max,moneyness,options_csv,underlying_csv
2026-04-02,AD,CALL,MAY 2026,45.0,0.23,0.1178082191780822,41.73,141.0,1.0783608914450036,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,MAY 2026,46.0,0.14,0.1178082191780822,41.73,141.0,1.1023244668104482,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,MAY 2026,47.0,0.08,0.1178082191780822,41.73,141.0,1.1262880421758927,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,SEP 2026,32.0,9.32,0.46301369863013697,41.73,150.0,0.7668344116942248,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,SEP 2026,34.0,7.52,0.46301369863013697,41.73,150.0,0.8147615624251139,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,SEP 2026,36.0,5.79,0.46301369863013697,41.73,150.0,0.8626887131560029,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,SEP 2026,38.0,4.28,0.46301369863013697,41.73,150.0,0.910615863886892,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,SEP 2026,40.0,2.98,0.46301369863013697,41.73,150.0,0.958543014617781,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,SEP 2026,42.0,1.96,0.46301369863013697,41.73,150.0,1.00647016534867,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,SEP 2026,44.0,1.22,0.46301369863013697,41.73,150.0,1.0543973160795592,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,SEP 2026,45.0,0.95,0.46301369863013697,41.73,150.0,1.0783608914450036,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,SEP 2026,46.0,0.73,0.46301369863013697,41.73,150.0,1.1023244668104482,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,SEP 2026,48.0,0.42,0.46301369863013697,41.73,150.0,1.1502516175413373,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-02,AD,CALL,SEP 2026,50.0,0.24,0.46301369863013697,41.73,150.0,1.1981787682722262,data/daily_clean/2026-04-02_options.csv,data/daily_clean/2026-04-02_underlying.csv
2026-04-13,AD,CALL,APR 2026,39.0,2.29,0.010958904109589041,41.27,132.0,0.9449963653985946,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,APR 2026,39.5,1.8,0.010958904109589041,41.27,132.0,0.9571117034165253,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,APR 2026,40.0,1.32,0.010958904109589041,41.27,132.0,0.9692270414344559,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,APR 2026,40.5,0.89,0.010958904109589041,41.27,132.0,0.9813423794523867,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,APR 2026,41.0,0.51,0.010958904109589041,41.27,132.0,0.9934577174703173,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,APR 2026,41.5,0.25,0.010958904109589041,41.27,132.0,1.005573055488248,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,APR 2026,42.0,0.12,0.010958904109589041,41.27,132.0,1.0176883935061787,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,APR 2026,42.5,0.05,0.010958904109589041,41.27,132.0,1.0298037315241095,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,APR 2026,43.0,0.02,0.010958904109589041,41.27,132.0,1.0419190695420402,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,APR 2026,43.5,0.01,0.010958904109589041,41.27,132.0,1.0540344075599708,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,APR 2026,44.0,0.0,0.010958904109589041,41.27,132.0,1.0661497455779017,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,DEC 2026,34.0,8.06,0.6821917808219178,41.27,150.0,0.8238429852192876,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,DEC 2026,35.0,7.26,0.6821917808219178,41.27,150.0,0.8480736612551489,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,DEC 2026,36.0,6.46,0.6821917808219178,41.27,150.0,0.8723043372910103,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,DEC 2026,38.0,4.95,0.6821917808219178,41.27,150.0,0.9207656893627332,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,DEC 2026,40.0,3.67,0.6821917808219178,41.27,150.0,0.9692270414344559,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,DEC 2026,42.0,2.61,0.6821917808219178,41.27,150.0,1.0176883935061787,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,DEC 2026,44.0,1.8,0.6821917808219178,41.27,150.0,1.0661497455779017,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,DEC 2026,45.0,1.47,0.6821917808219178,41.27,150.0,1.090380421613763,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,DEC 2026,46.0,1.2,0.6821917808219178,41.27,150.0,1.1146110976496244,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,DEC 2026,48.0,0.78,0.6821917808219178,41.27,150.0,1.1630724497213472,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,DEC 2026,50.0,0.51,0.6821917808219178,41.27,150.0,1.21153380179307,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,JUN 2027,24.0,17.26,1.180821917808219,41.27,240.0,0.5815362248606736,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,JUN 2027,26.0,15.41,1.180821917808219,41.27,240.0,0.6299975769323963,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,JUN 2027,28.0,13.61,1.180821917808219,41.27,240.0,0.6784589290041192,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,JUN 2027,30.0,11.81,1.180821917808219,41.27,240.0,0.726920281075842,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,JUN 2027,35.0,7.76,1.180821917808219,41.27,240.0,0.8480736612551489,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,JUN 2027,40.0,4.47,1.180821917808219,41.27,240.0,0.9692270414344559,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,JUN 2027,45.0,2.28,1.180821917808219,41.27,240.0,1.090380421613763,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,JUN 2027,50.0,1.05,1.180821917808219,41.27,240.0,1.21153380179307,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,JUN 2027,55.0,0.48,1.180821917808219,41.27,240.0,1.332687181972377,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,JUN 2027,60.0,0.23,1.180821917808219,41.27,240.0,1.453840562151684,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,JUN 2027,80.0,0.02,1.180821917808219,41.27,240.0,1.9384540828689119,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAR 2027,32.0,10.2,0.9315068493150684,41.27,165.0,0.7753816331475648,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAR 2027,34.0,8.54,0.9315068493150684,41.27,165.0,0.8238429852192876,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAR 2027,36.0,7.0,0.9315068493150684,41.27,165.0,0.8723043372910103,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAR 2027,38.0,5.59,0.9315068493150684,41.27,165.0,0.9207656893627332,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAR 2027,40.0,4.34,0.9315068493150684,41.27,165.0,0.9692270414344559,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAR 2027,42.0,3.19,0.9315068493150684,41.27,165.0,1.0176883935061787,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAR 2027,44.0,2.34,0.9315068493150684,41.27,165.0,1.0661497455779017,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAR 2027,46.0,1.68,0.9315068493150684,41.27,165.0,1.1146110976496244,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAR 2027,48.0,1.18,0.9315068493150684,41.27,165.0,1.1630724497213472,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAR 2027,50.0,0.83,0.9315068493150684,41.27,165.0,1.21153380179307,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAR 2027,55.0,0.41,0.9315068493150684,41.27,165.0,1.332687181972377,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAY 2026,36.0,5.43,0.08767123287671233,41.27,138.0,0.8723043372910103,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAY 2026,37.0,4.52,0.08767123287671233,41.27,138.0,0.8965350133268718,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAY 2026,38.0,3.62,0.08767123287671233,41.27,138.0,0.9207656893627332,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAY 2026,39.0,2.78,0.08767123287671233,41.27,138.0,0.9449963653985946,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAY 2026,40.0,2.02,0.08767123287671233,41.27,138.0,0.9692270414344559,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAY 2026,41.0,1.38,0.08767123287671233,41.27,138.0,0.9934577174703173,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAY 2026,42.0,0.88,0.08767123287671233,41.27,138.0,1.0176883935061787,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAY 2026,43.0,0.53,0.08767123287671233,41.27,138.0,1.0419190695420402,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAY 2026,44.0,0.31,0.08767123287671233,41.27,138.0,1.0661497455779017,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAY 2026,45.0,0.17,0.08767123287671233,41.27,138.0,1.090380421613763,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,MAY 2026,46.0,0.09,0.08767123287671233,41.27,138.0,1.1146110976496244,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,SEP 2026,32.0,9.41,0.4328767123287671,41.27,150.0,0.7753816331475648,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,SEP 2026,34.0,7.56,0.4328767123287671,41.27,150.0,0.8238429852192876,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,SEP 2026,36.0,5.84,0.4328767123287671,41.27,150.0,0.8723043372910103,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,SEP 2026,38.0,4.29,0.4328767123287671,41.27,150.0,0.9207656893627332,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,SEP 2026,40.0,2.96,0.4328767123287671,41.27,150.0,0.9692270414344559,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,SEP 2026,42.0,1.9,0.4328767123287671,41.27,150.0,1.0176883935061787,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,SEP 2026,44.0,1.16,0.4328767123287671,41.27,150.0,1.0661497455779017,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,SEP 2026,45.0,0.88,0.4328767123287671,41.27,150.0,1.090380421613763,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,SEP 2026,46.0,0.66,0.4328767123287671,41.27,150.0,1.1146110976496244,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,SEP 2026,48.0,0.37,0.4328767123287671,41.27,150.0,1.1630724497213472,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-13,AD,CALL,SEP 2026,50.0,0.21,0.4328767123287671,41.27,150.0,1.21153380179307,data/daily_clean/2026-04-13_options.csv,data/daily_clean/2026-04-13_underlying.csv
2026-04-25,AD,CALL,DEC 2026,34.0,7.97,0.6493150684931507,41.23,150.0,0.824642250788261,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,DEC 2026,35.0,7.12,0.6493150684931507,41.23,150.0,0.8488964346349746,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,DEC 2026,36.0,6.33,0.6493150684931507,41.23,150.0,0.8731506184816882,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,DEC 2026,38.0,4.81,0.6493150684931507,41.23,150.0,0.9216589861751153,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,DEC 2026,40.0,3.52,0.6493150684931507,41.23,150.0,0.9701673538685424,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,DEC 2026,42.0,2.47,0.6493150684931507,41.23,150.0,1.0186757215619695,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,DEC 2026,44.0,1.67,0.6493150684931507,41.23,150.0,1.0671840892553965,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,DEC 2026,45.0,1.36,0.6493150684931507,41.23,150.0,1.0914382731021102,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,DEC 2026,46.0,1.1,0.6493150684931507,41.23,150.0,1.1156924569488238,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,DEC 2026,48.0,0.71,0.6493150684931507,41.23,150.0,1.1642008246422508,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,DEC 2026,50.0,0.44,0.6493150684931507,41.23,150.0,1.212709192335678,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUL 2026,36.0,5.69,0.2273972602739726,41.23,138.0,0.8731506184816882,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUL 2026,37.0,4.8,0.2273972602739726,41.23,138.0,0.8974048023284017,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUL 2026,38.0,3.96,0.2273972602739726,41.23,138.0,0.9216589861751153,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUL 2026,39.0,3.18,0.2273972602739726,41.23,138.0,0.9459131700218288,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUL 2026,40.0,2.47,0.2273972602739726,41.23,138.0,0.9701673538685424,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUL 2026,41.0,1.85,0.2273972602739726,41.23,138.0,0.994421537715256,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUL 2026,42.0,1.35,0.2273972602739726,41.23,138.0,1.0186757215619695,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUL 2026,43.0,0.95,0.2273972602739726,41.23,138.0,1.0429299054086831,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUL 2026,44.0,0.65,0.2273972602739726,41.23,138.0,1.0671840892553965,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUL 2026,45.0,0.43,0.2273972602739726,41.23,138.0,1.0914382731021102,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUL 2026,46.0,0.28,0.2273972602739726,41.23,138.0,1.1156924569488238,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2026,36.0,5.54,0.1506849315068493,41.23,138.0,0.8731506184816882,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2026,37.0,4.63,0.1506849315068493,41.23,138.0,0.8974048023284017,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2026,38.0,3.76,0.1506849315068493,41.23,138.0,0.9216589861751153,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2026,39.0,2.96,0.1506849315068493,41.23,138.0,0.9459131700218288,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2026,40.0,2.23,0.1506849315068493,41.23,138.0,0.9701673538685424,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2026,41.0,1.61,0.1506849315068493,41.23,138.0,0.994421537715256,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2026,42.0,1.11,0.1506849315068493,41.23,138.0,1.0186757215619695,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2026,43.0,0.74,0.1506849315068493,41.23,138.0,1.0429299054086831,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2026,44.0,0.47,0.1506849315068493,41.23,138.0,1.0671840892553965,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2026,45.0,0.28,0.1506849315068493,41.23,138.0,1.0914382731021102,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2026,46.0,0.17,0.1506849315068493,41.23,138.0,1.1156924569488238,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2027,24.0,17.16,1.1479452054794521,41.23,240.0,0.5821004123211254,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2027,26.0,15.31,1.1479452054794521,41.23,240.0,0.6306087800145526,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2027,28.0,13.46,1.1479452054794521,41.23,240.0,0.6791171477079797,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2027,30.0,11.67,1.1479452054794521,41.23,240.0,0.7276255154014069,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2027,35.0,7.58,1.1479452054794521,41.23,240.0,0.8488964346349746,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2027,40.0,4.3,1.1479452054794521,41.23,240.0,0.9701673538685424,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2027,45.0,2.14,1.1479452054794521,41.23,240.0,1.0914382731021102,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2027,50.0,0.96,1.1479452054794521,41.23,240.0,1.212709192335678,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2027,55.0,0.42,1.1479452054794521,41.23,240.0,1.3339801115692458,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2027,60.0,0.2,1.1479452054794521,41.23,240.0,1.4552510308028137,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,JUN 2027,80.0,0.02,1.1479452054794521,41.23,240.0,1.9403347077370847,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAR 2027,32.0,10.09,0.8986301369863013,41.23,165.0,0.7761338830948339,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAR 2027,34.0,8.41,0.8986301369863013,41.23,165.0,0.824642250788261,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAR 2027,36.0,6.85,0.8986301369863013,41.23,165.0,0.8731506184816882,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAR 2027,38.0,5.44,0.8986301369863013,41.23,165.0,0.9216589861751153,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAR 2027,40.0,4.2,0.8986301369863013,41.23,165.0,0.9701673538685424,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAR 2027,42.0,3.05,0.8986301369863013,41.23,165.0,1.0186757215619695,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAR 2027,44.0,2.21,0.8986301369863013,41.23,165.0,1.0671840892553965,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAR 2027,46.0,1.56,0.8986301369863013,41.23,165.0,1.1156924569488238,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAR 2027,48.0,1.08,0.8986301369863013,41.23,165.0,1.1642008246422508,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAR 2027,50.0,0.75,0.8986301369863013,41.23,165.0,1.212709192335678,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAR 2027,55.0,0.35,0.8986301369863013,41.23,165.0,1.3339801115692458,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAY 2026,36.0,5.39,0.0547945205479452,41.23,138.0,0.8731506184816882,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAY 2026,37.0,4.43,0.0547945205479452,41.23,138.0,0.8974048023284017,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAY 2026,38.0,3.52,0.0547945205479452,41.23,138.0,0.9216589861751153,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAY 2026,39.0,2.67,0.0547945205479452,41.23,138.0,0.9459131700218288,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAY 2026,40.0,1.91,0.0547945205479452,41.23,138.0,0.9701673538685424,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAY 2026,41.0,1.27,0.0547945205479452,41.23,138.0,0.994421537715256,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAY 2026,42.0,0.79,0.0547945205479452,41.23,138.0,1.0186757215619695,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAY 2026,43.0,0.45,0.0547945205479452,41.23,138.0,1.0429299054086831,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
2026-04-25,AD,CALL,MAY 2026,44.0,0.24,0.0547945205479452,41.23,138.0,1.0671840892553965,data/daily_clean/2026-04-25_options.csv,data/daily_clean/2026-04-25_underlying.csv
